sessionId,contentId,eventId
user-041381,1149945,11
user-041381,1149943,12
user-041382,1149599,0
user-041382,1149671,1
user-041383,1149623,0
user-041384,1149658,0
user-041384,1149658,1
user-041385,1149671,0
user-041385,1149759,1
user-041385,1149553,2
user-041386,1149671,0
user-041386,1149955,1
user-041387,1149623,0
user-041387,1149458,1
user-041388,1149940,0
user-041388,1149902,1
user-041388,1149679,2
user-041389,1149614,0
user-041389,1146699,1
user-041390,1149484,0
user-041390,1149599,1
user-041390,1148570,2
user-041390,1142460,3
user-041390,1149558,4
user-041390,1149553,5
user-041390,1149671,6
user-041390,1149480,7
user-041391,1149009,0
user-041392,1149553,0
user-041392,1149759,1
user-041392,1149892,2
user-041393,1149650,0
user-041393,1149661,1
user-041393,1149757,2
user-041394,1149879,0
user-041394,1149697,1
user-041395,1149553,0
user-041395,1149740,1
user-041395,1149547,2
user-041395,1149418,3
user-041395,1149647,4
user-041396,1148570,0
user-041396,1148570,1
user-041397,1149892,0
user-041397,1149614,1
user-041398,1009580,0
user-041398,1010072,1
user-041399,607778,0
user-041399,1102222,1
user-041400,1149671,0
user-041400,1149664,1
user-041400,1149660,2
user-041400,1149558,3
user-041400,1149592,4
user-041401,1149757,0
user-041401,1149647,1
user-041402,1149599,0
user-041402,1149614,1
user-041402,1149955,2
user-041403,1149661,0
user-041404,1077602,0
user-041404,1077655,1
user-041405,1149553,0
user-041405,1149553,1
user-041405,1149892,2
user-041406,1148570,0
user-041406,1148570,1
user-041407,1149599,0
user-041407,1149675,1
user-041407,1149927,2
user-041408,1149479,0
user-041408,1149614,1
user-041408,1149892,2
user-041409,1149479,0
user-041410,1149757,0
user-041411,1126348,0
user-041411,578528,1
user-041412,1149961,0
user-041413,1149961,0
user-041413,1141893,1
user-041414,771244,0
user-041415,1148747,0
user-041415,1149538,1
user-041416,1149671,0
user-041416,1149671,1
user-041416,1149671,2
user-041417,1149614,0
user-041417,1149671,1
user-041417,1149784,2
user-041417,1149941,3
user-041417,1149892,4
user-041417,1149953,5
user-041417,1149411,6
user-041417,1149901,7
user-041417,1149643,8
user-041417,1149930,9
user-041418,1149341,0
user-041418,1146794,1
user-041419,1149892,0
user-041419,1149917,1
user-041420,1149892,0
user-041420,1146699,1
user-041421,1149671,0
user-041422,1149675,0
user-041422,1149618,1
user-041422,1149784,2
user-041423,1149556,0
user-041423,1149911,1
user-041424,1149599,0
user-041424,1149599,1
user-041425,1149671,0
user-041426,1149892,0
user-041426,1149945,1
user-041426,1149917,2
user-041426,1149955,3
user-041426,1149759,4
user-041427,1149669,0
user-041427,1149373,1
user-041427,1149635,2
user-041427,1149599,3
user-041428,1149671,0
user-041428,1148869,1
user-041429,1149704,0
user-041429,1149943,1
user-041429,1149943,2
user-041430,1149759,0
user-041430,1149614,1
user-041431,1149411,0
user-041431,1149623,1
user-041431,1148570,2
user-041432,1149614,0
user-041432,1149945,1
user-041432,1149892,2
user-041432,1149679,3
user-041433,1144654,0
user-041433,757012,1
user-041434,1149298,0
user-041434,1149599,1
user-041434,1149660,2
user-041435,1146755,0
user-041435,1149673,1
user-041436,1149671,0
user-041436,1148570,1
user-041436,1149892,2
user-041436,1088198,3
user-041436,1149983,4
user-041437,1148570,0
user-041438,1149458,0
user-041438,1149499,1
user-041439,1149660,0
user-041439,1148570,1
user-041439,1149791,2
user-041439,1149763,3
user-041439,1149405,4
user-041440,1146699,0
user-041441,1133327,0
user-041441,1149892,1
user-041441,1130609,2
user-041441,1149880,3
user-041442,1149671,0
user-041442,1149599,1
user-041443,1149499,0
user-041444,1148570,0
user-041444,1149892,1
user-041444,1149996,2
user-041445,1149671,0
user-041445,1148570,1
user-041446,1148956,0
user-041446,1148343,1
user-041447,1148570,0
user-041448,1149671,0
user-041448,1149480,1
user-041448,1149626,2
user-041448,1149740,3
user-041448,1149458,4
user-041448,1149892,5
user-041448,1149614,6
user-041448,1149955,7
user-041449,1149499,0
user-041449,1149682,1
user-041449,1149917,2
user-041449,1149894,3
user-041450,1149547,0
user-041450,1148570,1
user-041450,1007292,2
user-041450,1149558,3
user-041450,1149418,4
user-041450,1149415,5
user-041450,1149927,6
user-041451,1148570,0
user-041451,1149784,1
user-041452,1149664,0
user-041453,1148570,0
user-041454,1149489,0
user-041455,1148583,0
user-041455,1149493,1
user-041456,1149280,0
user-041456,1149045,1
user-041456,1146078,2
user-041456,1102164,3
user-041456,1149869,4
user-041457,1149671,0
user-041458,1149844,0
user-041458,1149675,1
user-041459,1149427,0
user-041459,1149927,1
user-041459,1149878,2
user-041460,1149878,0
user-041460,1149679,1
user-041461,1149599,0
user-041462,771129,0
user-041462,672643,1
user-041463,1149518,0
user-041463,1149614,1
user-041464,1149894,0
user-041464,1149894,1
user-041464,1013825,2
user-041465,1148418,0
user-041465,1149368,1
user-041466,1149599,0
user-041467,1149349,0
user-041467,1149757,1
user-041468,1149671,0
user-041469,1148656,0
user-041470,1149563,0
user-041470,1149280,1
user-041471,1149892,0
user-041471,1146699,1
user-041472,1149671,0
user-041473,1149614,0
user-041473,1149892,1
user-041473,1149663,2
user-041473,1149959,3
user-041473,1149856,4
user-041473,1149917,5
user-041473,1149967,6
user-041473,1149936,7
user-041473,1149924,8
user-041473,1149791,9
user-041474,1148570,0
user-041475,1149671,0
user-041476,1149623,0
user-041476,1149626,1
user-041476,1149599,2
user-041476,1149660,3
user-041477,1149553,0
user-041477,1149671,1
user-041477,1149739,2
user-041478,1149889,0
user-041479,1149626,0
user-041479,1149473,1
user-041479,1149923,2
user-041480,1149502,0
user-041480,1149626,1
user-041480,1149626,2
user-041481,1149617,0
user-041481,1149677,1
user-041481,1149599,2
user-041482,1149961,0
user-041482,1149084,1
user-041483,1149883,0
user-041484,1149470,0
user-041484,1149884,1
user-041485,1149614,0
user-041485,1149892,1
user-041485,1143040,2
user-041486,1024277,0
user-041486,353184,1
user-041487,1148570,0
user-041487,1148617,1
user-041488,1149671,0
user-041488,1149653,1
user-041488,1149661,2
user-041488,1149672,3
user-041488,1149927,4
user-041488,1149996,5
user-041489,1037851,0
user-041489,1149892,1
user-041490,1104318,0
user-041490,785779,1
user-041490,1048540,2
user-041491,1149547,0
user-041491,1149626,1
user-041491,1148570,2
user-041491,1149558,3
user-041491,1149479,4
user-041491,1149553,5
user-041491,1149671,6
user-041492,1149614,0
user-041492,1149614,1
user-041493,1149623,0
user-041493,1149617,1
user-041493,1149623,2
user-041493,1149892,3
user-041493,1149792,4
user-041494,1149526,0
user-041495,1149945,0
user-041495,1149663,1
user-041495,1149943,2
user-041496,1149496,0
user-041496,1149614,1
user-041496,1149892,2
user-041496,1130609,3
user-041497,1149653,0
user-041497,1149614,1
user-041497,1149892,2
user-041498,1149671,0
user-041498,1148570,1
user-041499,1149652,0
user-041499,1149696,1
user-041500,1149671,0
user-041500,1149927,1
user-041500,1149986,2
user-041501,1149883,0
user-041501,1149892,1
user-041501,1149479,2
user-041502,1149458,0
user-041502,1149945,1
user-041502,1149945,2
user-041502,1149850,3
user-041502,1149892,4
user-041502,1149614,5
user-041502,1149941,6
user-041503,1149458,0
user-041503,1149880,1
user-041503,1149741,2
user-041503,1137052,3
user-041504,1149617,0
user-041504,1149626,1
user-041504,1149584,2
user-041505,1149538,0
user-041505,1149078,1
user-041505,1149935,2
user-041506,1149554,0
user-041506,1149614,1
user-041506,1149892,2
user-041507,1149624,0
user-041508,1149614,0
user-041508,1149892,1
user-041509,1149553,0
user-041510,1149043,0
user-041511,1149757,0
user-041511,1149675,1
user-041512,1149817,0
user-041512,1149961,1
user-041512,1149961,2
user-041512,1149892,3
user-041512,1149934,4
user-041513,1149671,0
user-041513,1149955,1
user-041514,1149599,0
user-041514,1149677,1
user-041515,1149892,0
user-041516,1149599,0
user-041516,1149638,1
user-041516,1149892,2
user-041516,1149949,3
user-041517,1149961,0
user-041517,1149945,1
user-041518,1149623,0
user-041518,1149671,1
user-041518,1149553,2
user-041518,1149955,3
user-041519,1148570,0
user-041519,1103519,1
user-041520,1149671,0
user-041521,1149927,0
user-041521,1149869,1
user-041521,1149599,2
user-041521,1149671,3
user-041521,1149892,4
user-041521,1149955,5
user-041521,1149983,6
user-041521,1149910,7
user-041522,1149892,0
user-041522,1149663,1
user-041523,1149030,0
user-041523,1149417,1
user-041523,1146699,2
user-041523,1149614,3
user-041523,1149892,4
user-041524,1148570,0
user-041525,1148570,0
user-041525,1007292,1
user-041525,1149671,2
user-041526,1149671,0
user-041526,1149955,1
user-041526,1149892,2
user-041527,1149892,0
user-041527,1130609,1
user-041528,1149277,0
user-041529,1148570,0
user-041529,1149023,1
user-041530,1149599,0
user-041530,1149660,1
user-041530,1148570,2
user-041530,1149553,3
user-041530,1149627,4
user-041530,1149558,5
user-041530,1149671,6
user-041530,1149634,7
user-041530,1149653,8
user-041530,1149584,9
user-041530,1149606,10
user-041530,1148457,11
user-041531,1149599,0
user-041531,1149634,1
user-041531,1149479,2
user-041531,1149647,3
user-041531,1149850,4
user-041532,1149658,0
user-041532,1149547,1
user-041533,1149892,0
user-041533,1146699,1
user-041534,1149626,0
user-041534,1149943,1
user-041535,1149653,0
user-041535,1149569,1
user-041536,1149567,0
user-041536,1148570,1
user-041536,1149526,2
user-041537,1149130,0
user-041537,1149608,1
user-041538,1149913,0
user-041538,1149967,1
user-041539,1149923,0
user-041539,1149675,1
user-041539,1149892,2
user-041540,1149614,0
user-041540,1149614,1
user-041540,1149614,2
user-041541,1149599,0
user-041541,1149817,1
user-041542,1147192,0
user-041542,1131172,1
user-041542,1130671,2
user-041543,1149892,0
user-041543,1149967,1
user-041543,1149917,2
user-041544,1149759,0
user-041544,1149759,1
user-041544,1149892,2
user-041545,1149623,0
user-041546,1149784,0
user-041546,1149663,1
user-041547,1149664,0
user-041547,1149550,1
user-041548,1149653,0
user-041548,1149626,1
user-041549,1086627,0
user-041549,806735,1
user-041549,1086627,2
user-041550,1149927,0
user-041550,1149784,1
user-041550,1149671,2
user-041550,1147771,3
user-041551,768569,0
user-041551,1138029,1
user-041552,1149672,0
user-041552,1149102,1
user-041552,1148319,2
user-041552,1147172,3
user-041553,1149553,0
user-041553,1149927,1
user-041554,1149553,0
user-041554,1149671,1
user-041554,1149623,2
user-041554,1149661,3
user-041554,1113359,4
user-041554,1149759,5
user-041555,1149892,0
user-041555,1130609,1
user-041555,1149614,2
user-041556,1149623,0
user-041556,1149558,1
user-041557,1149816,0
user-041557,1148570,1
user-041557,1149789,2
user-041557,1149759,3
user-041557,1149878,4
user-041557,1149671,5
user-041557,1149960,6
user-041557,1149892,7
user-041558,1149665,0
user-041558,1149935,1
user-041559,1149740,0
user-041559,1149671,1
user-041560,1149892,0
user-041560,1149944,1
user-041561,1149623,0
user-041561,1149606,1
user-041562,1149614,0
user-041562,1149955,1
user-041562,1149614,2
user-041562,1149910,3
user-041562,1144551,4
user-041563,1149671,0
user-041563,1149653,1
user-041563,1123629,2
user-041564,1102980,0
user-041564,1064357,1
user-041565,1149645,0
user-041565,1149614,1
user-041566,1149599,0
user-041566,1149796,1
user-041567,1149599,0
user-041567,1149740,1
user-041567,1149675,2
user-041568,1149671,0
user-041568,1149599,1
user-041569,1148570,0
user-041569,1007292,1
user-041569,1149671,2
user-041570,1149961,0
user-041570,1148734,1
user-041571,1148570,0
user-041571,1149671,1
user-041571,1149955,2
user-041571,1149892,3
user-041572,1149594,0
user-041573,1149623,0
user-041574,1148570,0
user-041574,1149892,1
user-041575,1149570,0
user-041575,1149553,1
user-041575,1148570,2
user-041575,1149349,3
user-041576,1149955,0
user-041576,1149961,1
user-041576,1149892,2
user-041576,1149917,3
user-041577,1149375,0
user-041577,1149411,1
user-041578,1149672,0
user-041578,1149759,1
user-041578,1149883,2
user-041578,1149892,3
user-041579,1120432,0
user-041579,1149759,1
user-041579,1149627,2
user-041580,1149792,0
user-041581,1149614,0
user-041581,1149961,1
user-041581,1149943,2
user-041581,1149934,3
user-041581,1149925,4
user-041581,1149796,5
user-041582,1149671,0
user-041582,1149784,1
user-041582,1149892,2
user-041582,1149614,3
user-041583,1149892,0
user-041583,1149955,1
user-041583,1149671,2
user-041584,1149599,0
user-041584,1149759,1
user-041585,1149511,0
user-041585,1149671,1
user-041586,1129766,0
user-041586,1129390,1
user-041586,1087620,2
user-041587,1149623,0
user-041587,1149671,1
user-041588,1149590,0
user-041588,1149894,1
user-041588,1149675,2
user-041588,1149892,3
user-041589,1149623,0
user-041590,1149688,0
user-041590,1149315,1
user-041591,1149458,0
user-041591,1149585,1
user-041592,1149628,0
user-041593,1145605,0
user-041593,625386,1
user-041594,1149671,0
user-041594,1148570,1
user-041594,1149759,2
user-041595,1115229,0
user-041596,1149930,0
user-041596,1149679,1
user-041597,1149653,0
user-041597,1149479,1
user-041598,1149599,0
user-041598,1149675,1
user-041598,1149653,2
user-041598,1149673,3
user-041598,1149043,4
user-041598,1149623,5
user-041598,1149784,6
user-041598,1149757,7
user-041598,1149759,8
user-041598,1149878,9
user-041598,1149672,10
user-041598,1149659,11
user-041598,1149869,12
user-041599,1149671,0
user-041599,1149599,1
user-041600,1149499,0
user-041600,1149671,1
user-041600,1149784,2
user-041601,1149247,0
user-041602,1149780,0
user-041602,1148570,1
user-041603,1149547,0
user-041603,1149671,1
user-041604,1149435,0
user-041604,1149624,1
user-041604,1149521,2
user-041605,1149671,0
user-041606,1149675,0
user-041606,1149920,1
user-041607,1149927,0
user-041607,1149385,1
user-041608,1149534,0
user-041609,1149650,0
user-041609,1149553,1
user-041610,1149892,0
user-041610,1149892,1
user-041611,1149671,0
user-041612,1149626,0
user-041612,1149558,1
user-041613,1149614,0
user-041614,1149671,0
user-041615,1149671,0
user-041616,1149626,0
user-041616,1149660,1
user-041616,1149757,2
user-041616,1149740,3
user-041616,1149688,4
user-041616,1149529,5
user-041616,1149231,6
user-041616,1149892,7
user-041616,1130609,8
user-041617,1071400,0
user-041617,721476,1
user-041618,1149638,0
user-041618,1149640,1
user-041618,1149635,2
user-041619,1149653,0
user-041620,1149892,0
user-041620,1149955,1
user-041621,1149618,0
user-041622,1149553,0
user-041622,1149747,1
user-041622,1149671,2
user-041622,1149704,3
user-041623,1095137,0
user-041623,1095078,1
user-041623,1123242,2
user-041624,1148570,0
user-041625,1149043,0
user-041625,1149671,1
user-041625,1149498,2
user-041625,1149892,3
user-041625,1149499,4
user-041626,1149614,0
user-041626,1149663,1
user-041627,1149917,0
user-041627,1149892,1
user-041628,1149852,0
user-041628,1015980,1
user-041628,1149980,2
user-041629,1149850,0
user-041629,1149647,1
user-041629,1149883,2
user-041629,1149614,3
user-041630,1149864,0
user-041630,1149781,1
user-041630,1149738,2
user-041631,1149634,0
user-041631,1149554,1
user-041631,1149917,2
user-041631,1149614,3
user-041632,1149498,0
user-041633,1149599,0
user-041633,1149671,1
user-041633,1148570,2
user-041633,1149614,3
user-041634,1149562,0
user-041634,1080849,1
user-041635,1149549,0
user-041635,1149924,1
user-041636,1149071,0
user-041637,1149626,0
user-041637,1149892,1
user-041638,1149671,0
user-041638,1148570,1
user-041639,1149626,0
user-041639,1149653,1
user-041640,1149599,0
user-041641,1149623,0
user-041642,1149623,0
user-041643,1149672,0
user-041643,1149883,1
user-041644,1149880,0
user-041645,1149927,0
user-041645,1149869,1
user-041645,1149740,2
user-041646,1149961,0
user-041646,1149917,1
user-041647,1149503,0
user-041647,1149630,1
user-041648,1149558,0
user-041648,1149635,1
user-041648,1149640,2
user-041649,1149553,0
user-041649,1149671,1
user-041649,1149892,2
user-041649,1149996,3
user-041650,1149553,0
user-041651,1149614,0
user-041651,1149941,1
user-041652,1149869,0
user-041652,1149623,1
user-041653,1149553,0
user-041654,1148570,0
user-041654,1148570,1
user-041655,1149599,0
user-041655,1148570,1
user-041656,1149757,0
user-041656,1149526,1
user-041656,1149675,2
user-041656,1149661,3
user-041656,1149869,4
user-041656,1149910,5
user-041657,1149666,0
user-041657,1149464,1
user-041657,1149460,2
user-041657,1149460,3
user-041657,1149634,4
user-041657,1149578,5
user-041658,1149671,0
user-041658,1149679,1
user-041658,1149850,2
user-041658,1149917,3
user-041658,1149961,4
user-041658,1149817,5
user-041658,1149971,6
user-041658,1149958,7
user-041659,1149614,0
user-041659,1149961,1
user-041660,1148570,0
user-041660,1148570,1
user-041661,750522,0
user-041661,750522,1
user-041662,1149892,0
user-041663,799626,0
user-041663,1149560,1
user-041664,1149945,0
user-041664,1149663,1
user-041664,1149971,2
user-041665,1109633,0
user-041665,1109633,1
user-041666,1149660,0
user-041667,1149996,0
user-041667,1109603,1
user-041668,1149599,0
user-041668,1149664,1
user-041669,1148570,0
user-041669,1081119,1
user-041669,1081077,2
user-041669,1149675,3
user-041670,1149623,0
user-041671,1149623,0
user-041671,1149617,1
user-041671,1149617,2
user-041672,1149640,0
user-041672,1149653,1
user-041672,1149614,2
user-041672,1149892,3
user-041672,1149917,4
user-041673,1149671,0
